ph,temp,type
5.8,26.4,ikan gurame
4.9,18.1,unknown
6.2,28.5,ikan lele
5.2,19.3,unknown
5.4,39.8,unknown
7.0,45.2,unknown
7.2,28.7,ikan nila
4.9,19.9,unknown
7.4,29.1,ikan nila
5.4,24.8,unknown
7.3,41.6,unknown
7.0,23.3,ikan nila
4.9,19.1,unknown
6.1,29.2,ikan lele
6.3,25.7,ikan lele
5.1,39.2,unknown
6.2,36.8,unknown
5.2,40.4,unknown
5.3,39.6,unknown
5.2,22.2,unknown
5.1,16.9,unknown
6.7,38.9,unknown
6.9,45.4,unknown
4.9,28.6,unknown
6.5,22.3,ikan nila
5.3,44.1,unknown
6.2,40.6,unknown
5.7,40.0,unknown
6.1,44.8,unknown
5.0,30.6,unknown
5.4,19.6,unknown
5.5,41.0,unknown
5.5,44.7,unknown
6.1,23.6,ikan lele
6.7,30.4,ikan nila
5.6,20.3,ikan gurame
4.7,22.1,unknown
6.8,17.5,unknown
6.8,22.4,ikan nila
7.4,42.3,unknown
6.4,42.5,unknown
5.9,15.7,unknown
4.6,45.4,unknown
5.2,34.5,unknown
6.8,24.1,ikan nila
4.6,40.0,unknown
6.5,34.5,ikan nila
6.5,39.0,unknown
5.3,43.9,unknown
5.4,18.9,unknown
5.7,34.7,unknown
5.2,42.0,unknown
4.9,44.1,unknown
7.3,31.5,ikan nila
5.9,19.2,unknown
5.8,39.3,unknown
4.6,24.1,unknown
5.2,44.3,unknown
7.2,43.5,unknown
5.2,24.1,unknown
6.6,19.9,unknown
5.5,45.2,unknown
5.0,27.7,unknown
6.6,42.4,unknown
5.6,40.1,unknown
5.0,37.2,unknown
5.5,35.8,unknown
6.6,42.7,unknown
5.4,44.6,unknown
5.1,41.8,unknown
5.3,15.8,unknown
5.6,36.6,unknown
6.4,39.0,unknown
7.2,25.1,ikan nila
5.1,30.5,unknown
5.4,40.7,unknown
6.6,29.6,ikan nila
6.6,28.5,ikan nila
6.3,42.8,unknown
7.0,28.2,ikan nila
5.5,27.4,ikan gurame
5.9,26.7,ikan gurame
6.0,41.4,unknown
7.2,35.8,unknown
6.8,45.3,unknown
5.1,20.5,unknown
5.4,17.7,unknown
6.8,45.2,unknown
6.2,30.0,ikan lele
7.2,44.1,unknown
7.0,44.3,unknown
4.5,43.8,unknown
6.0,39.8,unknown
6.8,39.5,unknown
6.5,20.2,ikan nila
4.7,29.8,unknown
7.0,45.5,unknown
7.4,42.5,unknown
5.4,14.9,unknown
5.2,42.9,unknown
5.2,37.3,unknown
6.4,42.0,unknown
7.0,21.5,ikan nila
5.5,16.8,unknown
6.1,40.3,unknown
7.0,21.4,ikan nila
4.8,25.4,unknown
6.1,40.7,unknown
6.6,23.3,ikan nila
6.3,18.9,unknown
7.0,16.8,unknown
7.2,44.8,unknown
5.3,23.4,unknown
6.0,29.6,ikan lele
5.8,33.3,unknown
6.5,39.3,unknown
7.4,40.2,unknown
5.1,42.2,unknown
5.7,20.9,ikan gurame
4.5,37.2,unknown
6.4,44.4,unknown
5.4,22.5,unknown
7.4,45.0,unknown
6.3,45.1,unknown
4.9,14.6,unknown
6.2,27.7,ikan lele
6.4,40.7,unknown
6.5,39.8,unknown
5.3,41.6,unknown
5.4,36.4,unknown
5.8,38.9,unknown
4.9,24.1,unknown
6.9,41.3,unknown
6.1,16.6,unknown
6.8,28.3,ikan nila
6.7,18.1,unknown
4.6,41.9,unknown
4.9,18.9,unknown
4.7,45.1,unknown
5.1,20.6,unknown
4.5,29.2,unknown
7.2,44.5,unknown
5.8,38.3,unknown
5.0,28.1,unknown
6.2,23.6,ikan lele
6.2,28.1,ikan lele
5.6,35.9,unknown
6.7,15.5,unknown
5.1,17.3,unknown
6.0,25.4,ikan lele
6.4,27.2,ikan lele
7.2,19.7,unknown
6.1,34.1,unknown
5.6,41.4,unknown
6.8,44.9,unknown
7.2,40.7,unknown
7.4,19.0,unknown
6.4,15.9,unknown
7.5,37.9,unknown
5.5,19.6,unknown
5.4,37.9,unknown
5.3,23.6,unknown
6.7,44.9,unknown
5.7,40.5,unknown
6.9,41.9,unknown
6.8,27.9,ikan nila
5.4,16.6,unknown
5.0,14.7,unknown
5.7,15.1,unknown
5.4,14.8,unknown
5.2,19.0,unknown
6.9,43.0,unknown
7.0,42.9,unknown
6.3,32.9,unknown
6.6,15.4,unknown
6.4,30.9,ikan lele
6.4,18.7,unknown
4.8,21.2,unknown
7.2,38.8,unknown
5.2,21.3,unknown
5.2,40.0,unknown
6.1,16.3,unknown
6.1,44.9,unknown
5.5,43.5,unknown
5.7,41.2,unknown
4.7,41.3,unknown
5.6,17.9,unknown
6.9,38.6,unknown
5.9,18.6,unknown
4.5,41.9,unknown
7.0,37.6,unknown
7.0,19.0,unknown
4.5,35.5,unknown
5.2,27.3,unknown
6.2,29.9,ikan lele
6.8,33.0,ikan nila
7.1,23.3,ikan nila
6.5,44.2,unknown
5.0,43.2,unknown
6.1,21.0,ikan lele
5.5,23.4,ikan gurame
4.9,19.7,unknown
6.3,14.6,unknown
5.4,41.9,unknown
4.7,25.1,unknown
4.9,27.0,unknown
6.6,36.1,unknown
7.4,17.9,unknown
6.8,26.9,ikan nila
6.5,22.0,ikan nila
4.8,44.6,unknown
5.9,17.7,unknown
5.7,27.5,ikan gurame
5.2,20.6,unknown
5.6,18.4,unknown
6.5,29.0,ikan nila
5.1,41.2,unknown
4.9,17.9,unknown
7.1,43.1,unknown
5.3,45.0,unknown
7.3,28.3,ikan nila
7.3,35.7,unknown
6.1,20.1,ikan lele
5.0,23.9,unknown
5.0,16.0,unknown
4.6,24.0,unknown
7.1,39.6,unknown
5.8,22.3,ikan gurame
5.5,44.9,unknown
7.4,43.4,unknown
4.5,17.2,unknown
5.5,40.5,unknown
6.9,44.2,unknown
4.9,28.2,unknown
5.4,44.2,unknown
6.6,39.5,unknown
6.1,23.8,ikan lele
6.7,40.7,unknown
5.6,30.1,ikan gurame
6.1,18.5,unknown
7.4,37.2,unknown
4.5,19.2,unknown
6.3,19.4,unknown
6.3,40.5,unknown
4.9,21.4,unknown
5.4,21.4,unknown
6.4,22.7,ikan lele
5.4,18.4,unknown
7.0,26.4,ikan nila
5.2,42.1,unknown
5.7,44.1,unknown
7.0,39.6,unknown
7.3,22.7,ikan nila
6.6,16.9,unknown
5.7,43.0,unknown
4.8,31.1,unknown
4.9,32.2,unknown
6.3,33.1,unknown
5.5,23.9,ikan gurame
6.6,19.5,unknown
6.4,42.7,unknown
7.3,42.4,unknown
5.5,20.2,ikan gurame
5.0,24.6,unknown
5.8,25.3,ikan gurame
6.0,40.1,unknown
5.8,31.2,ikan gurame
4.7,26.6,unknown
5.2,39.7,unknown
5.3,27.2,unknown
7.2,27.7,ikan nila
6.7,43.3,unknown
5.0,17.1,unknown
7.4,17.8,unknown
4.8,41.8,unknown
6.2,27.4,ikan lele
6.2,30.5,ikan lele
5.4,16.9,unknown
7.1,38.5,unknown
5.7,23.2,ikan gurame
5.8,15.3,unknown
5.6,31.4,ikan gurame
5.4,41.1,unknown
5.0,38.8,unknown
6.1,43.1,unknown
6.6,27.1,ikan nila
4.7,22.7,unknown
6.1,41.5,unknown
4.7,40.2,unknown
7.2,27.6,ikan nila
5.6,15.1,unknown
6.9,21.3,ikan nila
6.2,42.6,unknown
5.0,23.5,unknown
7.2,38.7,unknown
6.9,36.7,unknown
7.0,43.8,unknown
4.9,33.0,unknown
5.9,40.4,unknown
5.0,19.8,unknown
6.7,43.7,unknown
6.3,29.0,ikan lele
6.7,22.1,ikan nila
5.3,28.0,unknown
5.9,25.2,ikan gurame
6.8,31.7,ikan nila
6.1,32.5,unknown
6.0,22.3,ikan lele
6.9,41.1,unknown
4.7,44.7,unknown
5.2,44.7,unknown
5.0,41.4,unknown
4.8,16.8,unknown
7.3,43.8,unknown
5.2,24.3,unknown
7.1,40.8,unknown
6.2,20.7,ikan lele
5.6,28.3,ikan gurame
4.5,22.3,unknown
6.8,40.5,unknown
6.4,32.8,unknown
4.7,44.8,unknown
7.2,39.9,unknown
7.5,38.5,unknown
5.4,34.9,unknown
6.3,22.6,ikan lele
5.4,17.6,unknown
5.4,25.9,unknown
5.9,43.0,unknown
5.9,20.8,ikan gurame
5.1,40.2,unknown
4.6,16.3,unknown
5.9,31.9,ikan gurame
4.7,45.2,unknown
6.4,21.8,ikan lele
6.3,30.2,ikan lele
7.3,17.3,unknown
6.6,42.1,unknown
5.5,19.3,unknown
6.2,28.4,ikan lele
6.7,38.8,unknown
6.9,31.9,ikan nila
4.5,26.2,unknown
5.9,21.1,ikan gurame
6.9,39.8,unknown
6.4,18.8,unknown
5.4,19.3,unknown
7.5,27.1,ikan nila
7.3,17.4,unknown
6.1,24.7,ikan lele
5.7,41.5,unknown
4.6,18.4,unknown
6.8,42.3,unknown
4.5,24.6,unknown
7.4,36.5,unknown
7.0,42.6,unknown
6.5,23.4,ikan nila
5.9,35.2,unknown
6.6,21.1,ikan nila
6.7,34.6,ikan nila
6.5,41.7,unknown
6.0,44.1,unknown
6.2,39.2,unknown
6.5,24.7,ikan nila
6.3,41.7,unknown
5.2,36.5,unknown
6.1,36.3,unknown
5.5,37.6,unknown
5.0,44.5,unknown
5.1,24.5,unknown
6.4,15.1,unknown
6.6,27.9,ikan nila
5.4,38.3,unknown
5.0,16.3,unknown
6.1,43.7,unknown
7.3,43.3,unknown
5.4,28.0,unknown
5.1,42.0,unknown
6.3,44.9,unknown
7.3,14.8,unknown
5.0,38.1,unknown
7.0,26.9,ikan nila
5.5,34.3,unknown
5.9,42.8,unknown
5.7,24.7,ikan gurame
7.1,38.9,unknown
5.9,17.8,unknown
5.8,37.7,unknown
6.8,39.2,unknown
5.6,27.4,ikan gurame
6.7,17.4,unknown
6.9,21.6,ikan nila
7.2,27.0,ikan nila
7.5,31.9,ikan nila
4.7,19.6,unknown
5.3,40.6,unknown
6.5,16.2,unknown
5.5,14.7,unknown
6.2,42.5,unknown
5.4,44.5,unknown
7.1,28.2,ikan nila
5.2,19.5,unknown
5.8,22.8,ikan gurame
7.3,42.3,unknown
6.8,35.7,unknown
7.1,33.0,ikan nila
4.9,26.9,unknown
7.1,24.3,ikan nila
7.4,22.2,ikan nila
6.7,16.1,unknown
4.8,44.2,unknown
5.8,14.7,unknown
5.8,18.2,unknown
6.4,16.8,unknown
4.6,20.6,unknown
4.5,38.7,unknown
6.4,27.4,ikan lele
6.2,21.8,ikan lele
4.6,18.8,unknown
4.6,33.0,unknown
5.2,23.8,unknown
5.9,41.8,unknown
7.0,42.3,unknown
6.7,20.1,ikan nila
7.5,39.4,unknown
4.7,24.1,unknown
6.3,20.7,ikan lele
5.3,45.2,unknown
7.0,27.7,ikan nila
6.5,20.5,ikan nila
4.9,35.6,unknown
4.6,17.1,unknown
7.3,32.8,ikan nila
6.4,37.1,unknown
7.4,36.3,unknown
5.6,18.6,unknown
5.3,44.0,unknown
4.9,15.1,unknown
5.0,18.9,unknown
6.6,20.2,ikan nila
6.5,17.3,unknown
4.8,17.1,unknown
4.5,21.0,unknown
6.0,19.0,unknown
4.9,35.7,unknown
6.8,35.8,unknown
6.6,27.5,ikan nila
5.3,41.9,unknown
7.2,38.2,unknown
4.7,16.9,unknown
6.4,21.5,ikan lele
6.4,44.9,unknown
6.5,30.9,ikan nila
4.5,32.0,unknown
4.5,41.1,unknown
5.3,22.0,unknown
4.7,25.7,unknown
7.2,36.6,unknown
6.9,42.7,unknown
5.6,43.7,unknown
5.5,19.0,unknown
4.6,15.4,unknown
7.2,40.9,unknown
5.2,41.3,unknown
5.4,26.9,unknown
5.5,39.5,unknown
5.0,15.6,unknown
5.8,16.9,unknown
6.2,32.1,unknown
7.1,38.8,unknown
4.7,41.2,unknown
6.8,39.4,unknown
5.2,20.0,unknown
6.6,43.2,unknown
7.1,43.6,unknown
6.5,22.2,ikan nila
6.8,23.1,ikan nila
6.8,27.4,ikan nila
6.4,20.4,ikan lele
4.9,41.9,unknown
5.1,40.8,unknown
6.5,33.4,ikan nila
5.1,24.3,unknown
4.8,41.4,unknown
6.6,25.6,ikan nila
6.2,44.3,unknown
5.8,24.0,ikan gurame
6.1,29.1,ikan lele
7.2,16.9,unknown
4.9,15.6,unknown
5.9,35.0,unknown
6.5,43.1,unknown
5.1,22.9,unknown
5.3,42.8,unknown
4.5,22.0,unknown
6.0,34.4,unknown
7.3,43.5,unknown
5.1,41.9,unknown
5.7,37.8,unknown
5.4,20.1,unknown
5.0,41.2,unknown
7.2,24.4,ikan nila
4.8,37.7,unknown
6.3,41.6,unknown
5.0,40.0,unknown
5.9,40.5,unknown
6.8,44.0,unknown
5.4,26.6,unknown
5.7,26.4,ikan gurame
7.0,26.2,ikan nila
5.3,44.9,unknown
7.3,27.7,ikan nila
5.4,24.1,unknown
4.8,40.7,unknown
4.8,18.7,unknown
5.0,21.0,unknown
6.7,30.9,ikan nila
4.6,43.5,unknown
6.8,36.7,unknown
7.3,38.9,unknown
6.4,40.3,unknown
6.4,38.0,unknown
7.1,25.2,ikan nila
5.5,17.1,unknown
6.3,29.8,ikan lele
6.3,42.0,unknown
4.9,40.9,unknown
6.6,23.5,ikan nila
5.9,38.7,unknown
6.6,20.1,ikan nila
4.9,44.3,unknown
6.7,23.0,ikan nila
6.5,28.1,ikan nila
5.3,20.4,unknown
6.4,29.8,ikan lele
7.2,18.8,unknown
6.5,30.7,ikan nila
6.7,39.6,unknown
6.9,41.6,unknown
6.7,42.3,unknown
5.3,19.1,unknown
5.3,43.1,unknown
4.9,41.6,unknown
5.4,19.0,unknown
6.2,39.3,unknown
5.5,24.1,ikan gurame
7.5,44.2,unknown
6.4,24.1,ikan lele
7.2,39.1,unknown
7.5,34.6,ikan nila
6.8,29.5,ikan nila
7.5,45.3,unknown
6.5,19.6,unknown
7.0,20.2,ikan nila
5.6,39.3,unknown
4.8,43.8,unknown
4.7,43.1,unknown
7.2,17.4,unknown
5.8,18.6,unknown
5.8,45.3,unknown
5.9,26.2,ikan gurame
7.2,37.3,unknown
6.9,24.1,ikan nila
6.8,43.5,unknown
7.1,19.8,unknown
6.1,16.8,unknown
5.0,44.4,unknown
5.6,33.9,unknown
5.2,17.3,unknown
5.6,21.2,ikan gurame
7.0,17.8,unknown
5.5,28.2,ikan gurame
6.6,22.6,ikan nila
4.7,36.7,unknown
5.8,24.7,ikan gurame
7.1,25.6,ikan nila
7.3,39.4,unknown
5.4,25.4,unknown
7.1,21.3,ikan nila
7.3,17.7,unknown
6.5,44.1,unknown
6.6,22.9,ikan nila
7.4,33.4,ikan nila
7.4,32.1,ikan nila
6.9,42.6,unknown
5.9,23.6,ikan gurame
4.9,37.0,unknown
6.3,19.3,unknown
7.0,20.8,ikan nila
4.6,43.9,unknown
5.1,23.7,unknown
5.8,39.6,unknown
4.5,31.6,unknown
5.0,41.8,unknown
4.8,42.6,unknown
4.7,18.8,unknown
5.5,42.9,unknown
6.4,45.0,unknown
4.9,22.2,unknown
5.7,21.1,ikan gurame
7.0,15.9,unknown
5.5,43.8,unknown
5.4,28.6,unknown
5.6,43.5,unknown
6.1,39.2,unknown
6.2,20.1,ikan lele
5.5,40.8,unknown
5.7,26.1,ikan gurame
5.7,40.3,unknown
5.0,15.9,unknown
5.4,17.8,unknown
4.7,14.6,unknown
6.5,44.7,unknown
5.7,21.8,ikan gurame
4.7,18.6,unknown
5.9,23.8,ikan gurame
5.1,16.0,unknown
7.0,28.3,ikan nila
7.2,27.3,ikan nila
7.2,45.4,unknown
6.5,17.9,unknown
7.4,21.6,ikan nila
5.5,23.5,ikan gurame
5.7,20.6,ikan gurame
5.7,44.5,unknown
6.8,25.9,ikan nila
5.8,42.4,unknown
5.1,15.7,unknown
6.9,44.4,unknown
6.9,19.4,unknown
5.0,23.2,unknown
5.5,36.7,unknown
5.3,36.8,unknown
4.7,21.8,unknown
6.6,43.7,unknown
4.6,36.9,unknown
6.5,38.8,unknown
6.7,37.4,unknown
5.7,19.4,unknown
4.9,44.8,unknown
6.9,26.5,ikan nila
7.2,16.0,unknown
6.0,41.2,unknown
7.4,15.7,unknown
6.7,44.4,unknown
6.3,15.8,unknown
4.9,38.3,unknown
4.8,16.0,unknown
6.4,41.7,unknown
5.0,38.9,unknown
7.2,43.6,unknown
5.0,45.3,unknown
5.4,40.1,unknown
6.6,18.6,unknown
6.9,18.7,unknown
5.1,29.6,unknown
4.9,36.3,unknown
6.4,14.8,unknown
6.9,41.4,unknown
6.2,32.8,unknown
7.0,18.7,unknown
6.2,30.2,ikan lele
6.4,41.6,unknown
6.1,25.9,ikan lele
4.9,26.3,unknown
6.8,22.8,ikan nila
4.9,42.1,unknown
7.1,29.9,ikan nila
4.5,27.7,unknown
5.3,42.0,unknown
4.9,17.2,unknown
6.4,28.0,ikan lele
6.8,14.8,unknown
7.2,40.1,unknown
4.6,26.7,unknown
5.2,40.1,unknown
6.1,31.6,ikan lele
6.3,28.8,ikan lele
6.4,29.2,ikan lele
4.9,41.7,unknown
4.7,37.5,unknown
4.6,16.7,unknown
7.2,27.9,ikan nila
7.0,18.4,unknown
6.9,21.5,ikan nila
5.1,28.8,unknown
6.8,35.3,unknown
6.8,28.1,ikan nila
6.2,14.9,unknown
6.2,27.9,ikan lele
4.6,27.7,unknown
6.7,15.1,unknown
6.7,35.5,unknown
6.7,19.8,unknown
5.6,15.4,unknown
6.9,23.5,ikan nila
5.3,17.8,unknown
5.7,33.2,unknown
6.1,19.9,unknown
5.5,16.9,unknown
7.3,24.5,ikan nila
7.1,17.4,unknown
7.1,16.2,unknown
4.6,26.6,unknown
4.8,18.6,unknown
6.6,37.9,unknown
6.7,37.1,unknown
6.1,23.2,ikan lele
4.6,41.3,unknown
5.1,23.4,unknown
6.3,33.6,unknown
4.7,21.3,unknown
5.7,39.2,unknown
5.1,39.6,unknown
4.7,27.9,unknown
7.3,43.6,unknown
6.9,29.0,ikan nila
5.3,44.2,unknown
5.6,28.9,ikan gurame
7.2,18.9,unknown
6.1,17.1,unknown
5.6,44.5,unknown
6.9,15.7,unknown
7.2,38.9,unknown
5.4,44.7,unknown
7.0,27.5,ikan nila
7.3,40.9,unknown
4.9,45.5,unknown
6.9,40.0,unknown
4.7,40.7,unknown
6.6,35.1,unknown
7.4,38.9,unknown
6.9,42.9,unknown
6.3,15.0,unknown
6.8,39.3,unknown
6.1,31.3,ikan lele
4.9,41.5,unknown
6.7,26.2,ikan nila
4.6,26.4,unknown
4.9,27.9,unknown
5.6,25.2,ikan gurame
7.4,17.6,unknown
4.8,39.1,unknown
5.0,25.1,unknown
5.1,35.9,unknown
5.1,18.7,unknown
7.1,28.1,ikan nila
6.7,27.8,ikan nila
5.5,20.8,ikan gurame
6.7,42.4,unknown
6.4,36.3,unknown
7.2,30.0,ikan nila
5.3,28.5,unknown
6.9,43.6,unknown
6.5,29.9,ikan nila
4.5,44.9,unknown
7.5,42.3,unknown
6.7,41.4,unknown
4.6,38.0,unknown
7.1,41.9,unknown
6.3,42.9,unknown
7.3,43.2,unknown
5.5,17.3,unknown
4.9,42.4,unknown
6.7,27.2,ikan nila
6.0,34.8,unknown
4.6,35.7,unknown
5.9,27.7,ikan gurame
6.2,44.4,unknown
6.1,24.2,ikan lele
4.8,37.9,unknown
6.0,33.1,unknown
6.3,23.4,ikan lele
5.4,25.7,unknown
6.7,39.2,unknown
6.0,45.3,unknown
5.7,24.1,ikan gurame
7.0,26.1,ikan nila
4.6,34.5,unknown
6.6,41.8,unknown
5.8,39.8,unknown
5.1,44.2,unknown
5.6,19.0,unknown
6.8,20.3,ikan nila
7.2,45.3,unknown
6.5,39.4,unknown
7.1,16.1,unknown
4.6,39.0,unknown
6.9,19.2,unknown
6.7,39.3,unknown
6.8,25.6,ikan nila
5.4,16.3,unknown
6.6,45.1,unknown
4.8,23.8,unknown
7.0,15.7,unknown
7.1,42.7,unknown
6.6,21.2,ikan nila
5.2,25.3,unknown
6.3,26.7,ikan lele
4.7,15.4,unknown
5.2,30.8,unknown
5.3,23.0,unknown
7.4,21.0,ikan nila
5.7,23.8,ikan gurame
6.7,15.6,unknown
5.0,41.0,unknown
5.4,26.4,unknown
5.9,44.8,unknown
6.1,36.7,unknown
5.4,39.5,unknown
5.5,25.3,ikan gurame
6.6,27.7,ikan nila
5.4,37.1,unknown
6.8,20.6,ikan nila
4.7,40.4,unknown
4.7,24.7,unknown
5.1,18.0,unknown
7.3,17.6,unknown
5.6,42.2,unknown
5.6,42.3,unknown
5.2,15.7,unknown
5.9,23.4,ikan gurame
5.2,43.4,unknown
6.8,21.4,ikan nila
6.1,42.6,unknown
6.6,25.3,ikan nila
5.2,29.0,unknown
6.9,25.9,ikan nila
6.5,26.6,ikan nila
6.2,35.3,unknown
7.0,17.3,unknown
4.8,29.4,unknown
4.8,24.6,unknown
6.8,26.5,ikan nila
7.5,42.5,unknown
5.8,31.6,ikan gurame
7.1,31.3,ikan nila
7.0,35.4,unknown
7.4,40.1,unknown
4.5,17.0,unknown
7.3,31.0,ikan nila
4.8,40.9,unknown
7.5,42.6,unknown
7.1,33.2,ikan nila
5.9,28.2,ikan gurame
5.5,20.1,ikan gurame
5.4,21.7,unknown
5.0,17.3,unknown
6.3,25.1,ikan lele
7.1,29.5,ikan nila
7.1,15.0,unknown
5.8,43.9,unknown
5.5,17.4,unknown
7.3,41.9,unknown
5.5,24.3,ikan gurame
7.1,20.6,ikan nila
6.7,43.5,unknown
6.7,26.8,ikan nila
5.4,41.5,unknown
5.7,42.6,unknown
6.9,15.2,unknown
4.7,28.2,unknown
6.0,24.7,ikan lele
5.6,45.2,unknown
5.7,45.3,unknown
6.1,25.3,ikan lele
5.1,24.1,unknown
5.1,34.8,unknown
5.1,40.0,unknown
4.6,43.6,unknown
4.6,16.0,unknown
6.0,30.8,ikan lele
6.0,17.9,unknown
6.3,20.8,ikan lele
6.7,25.6,ikan nila
5.0,44.1,unknown
5.0,29.1,unknown
7.1,31.6,ikan nila
7.2,30.2,ikan nila
5.4,19.2,unknown
6.5,20.1,ikan nila
5.3,42.6,unknown
5.2,17.8,unknown
5.3,33.8,unknown
4.6,39.6,unknown
4.7,44.4,unknown
7.4,40.6,unknown
5.0,25.2,unknown
4.8,39.2,unknown
5.1,41.1,unknown
6.6,43.9,unknown
6.3,23.1,ikan lele
5.3,44.4,unknown
7.1,26.0,ikan nila
5.9,26.1,ikan gurame
5.8,23.4,ikan gurame
5.0,21.9,unknown
4.9,38.4,unknown
5.7,28.6,ikan gurame
7.0,16.7,unknown
5.2,18.6,unknown
4.7,17.7,unknown
7.1,16.6,unknown
7.4,39.3,unknown
5.2,45.4,unknown
4.6,42.5,unknown
6.3,43.0,unknown
7.5,40.4,unknown
6.6,23.7,ikan nila
7.5,19.3,unknown
5.6,43.4,unknown
6.8,27.8,ikan nila
7.3,27.0,ikan nila
4.9,19.0,unknown
6.6,40.1,unknown
7.0,41.6,unknown
6.6,43.6,unknown
5.4,18.2,unknown
5.4,43.9,unknown
6.9,37.2,unknown
5.9,26.6,ikan gurame
5.1,43.7,unknown
6.0,42.3,unknown
6.8,22.7,ikan nila
6.7,40.2,unknown
7.0,29.8,ikan nila
7.3,40.3,unknown
5.7,22.8,ikan gurame
4.7,14.9,unknown
5.9,27.9,ikan gurame
6.7,15.9,unknown
6.0,14.6,unknown
6.1,42.9,unknown
4.6,24.2,unknown
6.4,37.4,unknown
5.6,34.5,unknown
5.8,34.8,unknown
7.5,42.4,unknown
6.7,21.4,ikan nila
5.1,35.0,unknown
4.9,43.2,unknown
6.1,27.6,ikan lele
5.9,42.4,unknown
5.8,40.0,unknown
6.9,28.2,ikan nila
7.0,27.4,ikan nila
6.6,28.0,ikan nila
6.7,24.6,ikan nila
6.7,43.4,unknown
7.1,35.8,unknown
4.9,18.2,unknown
5.1,19.9,unknown
6.4,21.4,ikan lele
6.1,41.0,unknown
6.8,24.2,ikan nila
6.1,27.5,ikan lele
5.4,22.0,unknown
5.0,17.4,unknown
7.2,21.6,ikan nila
4.8,30.3,unknown
5.6,26.8,ikan gurame
4.9,16.3,unknown
7.4,40.5,unknown
4.9,30.4,unknown
5.1,36.9,unknown
7.0,33.3,ikan nila
6.7,22.8,ikan nila
7.1,40.9,unknown
5.0,27.5,unknown
5.0,44.3,unknown
6.3,21.9,ikan lele
6.1,36.2,unknown
7.1,35.5,unknown
5.1,41.6,unknown
6.4,42.2,unknown
5.3,27.0,unknown
5.7,19.0,unknown
4.9,40.4,unknown
5.2,43.3,unknown
6.2,42.7,unknown
5.3,38.8,unknown
5.7,18.4,unknown
6.0,18.8,unknown
5.3,28.3,unknown
5.7,22.5,ikan gurame
5.8,39.7,unknown
4.9,14.5,unknown
5.6,43.6,unknown
4.9,20.0,unknown
5.0,20.6,unknown
4.9,39.6,unknown
6.5,42.3,unknown
5.0,37.1,unknown
5.1,42.5,unknown
4.8,15.3,unknown
6.5,19.2,unknown
5.6,24.2,ikan gurame
4.5,29.1,unknown
7.4,27.2,ikan nila
4.7,42.5,unknown
7.4,41.4,unknown
6.0,32.1,unknown
7.2,16.1,unknown
5.5,41.7,unknown
7.2,28.3,ikan nila
5.6,15.8,unknown
7.1,17.5,unknown
5.4,27.2,unknown
5.1,15.2,unknown
6.0,16.9,unknown
4.5,43.9,unknown
6.2,42.2,unknown
6.3,34.9,unknown
5.0,43.3,unknown
7.1,39.2,unknown
6.8,23.4,ikan nila
5.9,39.8,unknown
7.1,37.9,unknown
4.6,23.9,unknown
4.6,26.1,unknown
6.3,36.5,unknown
7.4,35.5,unknown
5.9,39.6,unknown
6.3,16.8,unknown
6.2,32.6,unknown
4.7,44.3,unknown
4.7,39.1,unknown
5.8,20.6,ikan gurame
7.0,35.7,unknown
4.9,29.5,unknown
4.9,29.0,unknown
7.1,37.7,unknown
7.3,20.1,ikan nila
4.8,43.1,unknown
4.7,42.2,unknown
6.1,40.8,unknown
5.6,23.0,ikan gurame
6.7,28.1,ikan nila
7.5,18.1,unknown
7.0,23.1,ikan nila
5.4,24.6,unknown
5.2,41.9,unknown
6.8,40.6,unknown
5.2,37.2,unknown
6.4,40.0,unknown
5.0,35.2,unknown
5.5,27.2,ikan gurame
6.0,18.3,unknown
7.5,28.1,ikan nila
6.9,43.8,unknown
6.7,34.0,ikan nila
5.7,20.7,ikan gurame
6.9,20.4,ikan nila
5.0,43.9,unknown
5.5,18.1,unknown
5.8,42.7,unknown
5.8,14.6,unknown
4.7,39.8,unknown
4.5,41.7,unknown
7.3,18.7,unknown
6.1,29.8,ikan lele
7.0,44.7,unknown
5.5,16.2,unknown
6.6,25.1,ikan nila
4.9,32.4,unknown
6.0,18.9,unknown
6.1,38.2,unknown
4.6,22.6,unknown
5.4,15.4,unknown
5.1,18.4,unknown
5.2,42.3,unknown
5.0,40.5,unknown
6.4,43.7,unknown
5.8,44.1,unknown
7.0,22.2,ikan nila
6.2,20.0,ikan lele
6.7,28.4,ikan nila
7.0,44.9,unknown
5.0,43.4,unknown
5.0,23.4,unknown
6.1,17.9,unknown
6.5,27.2,ikan nila
6.4,19.6,unknown
7.5,14.8,unknown
6.6,40.8,unknown
7.4,39.9,unknown
4.8,26.1,unknown
7.0,27.1,ikan nila
6.3,41.3,unknown
7.5,16.7,unknown
6.4,38.1,unknown
6.6,15.3,unknown
4.6,40.5,unknown
5.5,23.7,ikan gurame
5.9,29.6,ikan gurame
5.2,43.1,unknown
5.8,20.7,ikan gurame
5.9,41.4,unknown
6.7,19.1,unknown
5.3,38.0,unknown
6.3,39.3,unknown
5.8,16.2,unknown
6.2,39.1,unknown
6.9,29.8,ikan nila
4.9,42.2,unknown
5.0,19.3,unknown
7.0,43.9,unknown
5.2,39.3,unknown
6.0,19.3,unknown
6.4,34.8,unknown
5.2,38.3,unknown
6.8,18.7,unknown
7.1,39.0,unknown
6.3,42.4,unknown
