ph,temp,type,label
8.6,28.5,ikan nila,kurang optimal
7.8,21.7,ikan nila,kurang optimal
8.5,20.1,ikan nila,kurang optimal
8.9,21.2,ikan nila,kurang optimal
7.6,26.5,ikan nila,optimal
7.7,21.5,ikan nila,kurang optimal
7.8,28.3,ikan nila,optimal
8.8,28.5,ikan nila,kurang optimal
8.6,21.6,ikan nila,kurang optimal
8.1,29.8,ikan nila,optimal
6.8,25.5,ikan nila,optimal
8.9,30.4,ikan nila,kurang optimal
8.0,20.7,ikan nila,kurang optimal
8.9,26.2,ikan nila,kurang optimal
8.7,21.4,ikan nila,kurang optimal
7.6,30.8,ikan nila,kurang optimal
8.9,22.3,ikan nila,kurang optimal
6.0,22.0,ikan lele,kurang optimal
7.6,21.2,ikan nila,kurang optimal
8.4,25.3,ikan nila,optimal
8.4,27.3,ikan nila,optimal
8.3,26.2,ikan nila,optimal
8.8,30.7,ikan nila,kurang optimal
7.9,30.5,ikan nila,kurang optimal
8.7,22.1,ikan nila,kurang optimal
8.7,26.7,ikan nila,kurang optimal
8.9,30.6,ikan nila,kurang optimal
8.9,27.6,ikan nila,kurang optimal
8.0,29.0,ikan nila,optimal
6.2,28.3,ikan lele,kurang optimal
8.6,26.6,ikan nila,kurang optimal
8.5,29.9,ikan nila,optimal
7.7,26.2,ikan nila,optimal
8.2,20.5,ikan nila,kurang optimal
6.6,22.7,ikan nila,kurang optimal
8.9,30.8,ikan nila,kurang optimal
8.8,28.2,ikan nila,kurang optimal
8.0,20.0,ikan nila,kurang optimal
8.3,29.9,ikan nila,optimal
7.2,20.2,ikan nila,kurang optimal
7.8,22.1,ikan nila,kurang optimal
7.7,25.7,ikan nila,optimal
8.5,28.6,ikan nila,optimal
7.6,28.7,ikan nila,optimal
7.5,27.4,ikan nila,optimal
8.5,23.6,ikan nila,kurang optimal
8.4,28.9,ikan nila,optimal
8.3,20.8,ikan nila,kurang optimal
6.1,20.0,ikan lele,kurang optimal
8.1,28.4,ikan nila,optimal
7.0,22.6,ikan nila,kurang optimal
8.1,27.5,ikan nila,optimal
6.7,21.5,ikan nila,kurang optimal
8.4,30.2,ikan nila,kurang optimal
8.8,29.6,ikan nila,kurang optimal
7.9,29.9,ikan nila,optimal
8.6,23.0,ikan nila,kurang optimal
7.6,30.1,ikan nila,kurang optimal
7.6,28.8,ikan nila,optimal
8.1,29.4,ikan nila,optimal
7.8,20.1,ikan nila,kurang optimal
7.6,27.6,ikan nila,optimal
8.1,27.9,ikan nila,optimal
8.7,22.4,ikan nila,kurang optimal
8.9,28.2,ikan nila,kurang optimal
7.6,27.3,ikan nila,optimal
8.7,29.6,ikan nila,kurang optimal
9.0,20.8,ikan nila,kurang optimal
8.0,20.8,ikan nila,kurang optimal
7.7,30.1,ikan nila,kurang optimal
7.3,27.2,ikan nila,optimal
7.8,28.4,ikan nila,optimal
8.5,30.4,ikan nila,kurang optimal
8.3,28.2,ikan nila,optimal
8.1,20.1,ikan nila,kurang optimal
8.0,29.1,ikan nila,optimal
7.8,28.9,ikan nila,optimal
8.2,29.4,ikan nila,optimal
8.2,29.0,ikan nila,optimal
8.3,21.6,ikan nila,kurang optimal
7.5,29.4,ikan nila,optimal
7.3,25.7,ikan nila,optimal
6.8,28.4,ikan nila,optimal
9.0,27.4,ikan nila,kurang optimal
8.8,27.5,ikan nila,kurang optimal
8.2,30.8,ikan nila,kurang optimal
7.8,28.7,ikan nila,optimal
8.1,29.2,ikan nila,optimal
7.8,27.4,ikan nila,optimal
8.4,20.7,ikan nila,kurang optimal
8.1,27.1,ikan nila,optimal
9.0,21.1,ikan nila,kurang optimal
8.5,29.0,ikan nila,optimal
6.3,20.2,ikan lele,kurang optimal
8.5,20.5,ikan nila,kurang optimal
8.5,29.2,ikan nila,optimal
8.3,30.3,ikan nila,kurang optimal
8.7,20.9,ikan nila,kurang optimal
8.1,30.3,ikan nila,kurang optimal
7.6,24.2,ikan nila,kurang optimal
8.7,27.9,ikan nila,kurang optimal
8.0,20.4,ikan nila,kurang optimal
6.7,23.5,ikan nila,kurang optimal
7.0,28.1,ikan nila,optimal
9.0,31.0,ikan nila,kurang optimal
7.8,27.3,ikan nila,optimal
8.9,28.4,ikan nila,kurang optimal
8.5,20.4,ikan nila,kurang optimal
8.8,27.8,ikan nila,kurang optimal
8.5,29.3,ikan nila,optimal
8.5,30.6,ikan nila,kurang optimal
8.6,21.4,ikan nila,kurang optimal
8.5,21.7,ikan nila,kurang optimal
8.7,27.8,ikan nila,kurang optimal
8.6,22.9,ikan nila,kurang optimal
8.4,24.4,ikan nila,kurang optimal
8.8,28.6,ikan nila,kurang optimal
8.8,20.7,ikan nila,kurang optimal
8.5,26.7,ikan nila,optimal
7.6,30.4,ikan nila,kurang optimal
8.2,28.7,ikan nila,optimal
7.6,29.1,ikan nila,optimal
8.6,28.0,ikan nila,kurang optimal
8.7,24.8,ikan nila,kurang optimal
8.4,23.1,ikan nila,kurang optimal
9.0,26.8,ikan nila,kurang optimal
6.6,23.1,ikan nila,kurang optimal
7.6,22.9,ikan nila,kurang optimal
8.7,25.7,ikan nila,kurang optimal
8.9,29.6,ikan nila,kurang optimal
7.5,28.0,ikan nila,optimal
7.0,24.9,ikan nila,kurang optimal
8.0,20.2,ikan nila,kurang optimal
8.5,20.7,ikan nila,kurang optimal
5.9,20.5,ikan gurame,kurang optimal
6.3,24.4,ikan lele,kurang optimal
8.4,21.8,ikan nila,kurang optimal
6.6,24.7,ikan nila,kurang optimal
7.9,29.1,ikan nila,optimal
8.3,20.9,ikan nila,kurang optimal
7.8,30.3,ikan nila,kurang optimal
7.7,22.8,ikan nila,kurang optimal
8.8,25.9,ikan nila,kurang optimal
7.9,29.2,ikan nila,optimal
6.7,22.3,ikan nila,kurang optimal
7.8,27.1,ikan nila,optimal
8.9,27.5,ikan nila,kurang optimal
9.0,22.7,ikan nila,kurang optimal
8.7,29.5,ikan nila,kurang optimal
7.8,20.5,ikan nila,kurang optimal
8.8,28.7,ikan nila,kurang optimal
8.9,24.3,ikan nila,kurang optimal
8.3,29.1,ikan nila,optimal
8.8,22.2,ikan nila,kurang optimal
8.6,21.3,ikan nila,kurang optimal
8.2,21.3,ikan nila,kurang optimal
7.8,29.6,ikan nila,optimal
8.4,24.7,ikan nila,kurang optimal
8.5,20.8,ikan nila,kurang optimal
7.9,26.6,ikan nila,optimal
7.8,24.5,ikan nila,kurang optimal
7.7,22.5,ikan nila,kurang optimal
8.0,20.5,ikan nila,kurang optimal
8.6,28.1,ikan nila,kurang optimal
8.7,20.3,ikan nila,kurang optimal
7.7,30.5,ikan nila,kurang optimal
8.9,30.1,ikan nila,kurang optimal
8.3,20.5,ikan nila,kurang optimal
8.9,20.8,ikan nila,kurang optimal
7.7,23.2,ikan nila,kurang optimal
7.7,29.8,ikan nila,optimal
5.8,22.1,ikan gurame,kurang optimal
8.0,26.7,ikan nila,optimal
6.0,20.4,ikan lele,kurang optimal
7.7,30.4,ikan nila,kurang optimal
6.8,29.3,ikan nila,optimal
9.0,20.7,ikan nila,kurang optimal
8.3,29.2,ikan nila,optimal
7.7,20.1,ikan nila,kurang optimal
7.6,22.5,ikan nila,kurang optimal
7.0,21.3,ikan nila,kurang optimal
8.9,21.0,ikan nila,kurang optimal
8.5,21.1,ikan nila,kurang optimal
8.2,29.3,ikan nila,optimal
6.2,26.6,ikan lele,kurang optimal
7.9,22.5,ikan nila,kurang optimal
8.4,28.8,ikan nila,optimal
7.9,22.1,ikan nila,kurang optimal
7.8,21.0,ikan nila,kurang optimal
8.4,26.5,ikan nila,optimal
8.6,23.4,ikan nila,kurang optimal
9.0,22.0,ikan nila,kurang optimal
7.6,29.3,ikan nila,optimal
8.8,29.7,ikan nila,kurang optimal
7.9,28.1,ikan nila,optimal
8.3,24.1,ikan nila,kurang optimal
7.9,21.7,ikan nila,kurang optimal
5.7,20.1,ikan gurame,kurang optimal
7.6,22.8,ikan nila,kurang optimal
7.8,29.5,ikan nila,optimal
7.9,26.8,ikan nila,optimal
7.9,30.2,ikan nila,kurang optimal
6.9,28.3,ikan nila,optimal
8.2,26.4,ikan nila,optimal
7.9,28.8,ikan nila,optimal
8.4,20.5,ikan nila,kurang optimal
9.0,24.1,ikan nila,kurang optimal
8.4,29.2,ikan nila,optimal
9.0,20.1,ikan nila,kurang optimal
8.1,29.7,ikan nila,optimal
8.6,30.5,ikan nila,kurang optimal
8.5,23.3,ikan nila,kurang optimal
7.5,28.7,ikan nila,optimal
8.1,21.0,ikan nila,kurang optimal
8.5,23.4,ikan nila,kurang optimal
8.3,28.1,ikan nila,optimal
8.0,27.3,ikan nila,optimal
8.4,29.4,ikan nila,optimal
8.8,27.1,ikan nila,kurang optimal
8.0,28.2,ikan nila,optimal
8.4,26.0,ikan nila,optimal
7.5,22.6,ikan nila,kurang optimal
7.6,29.6,ikan nila,optimal
8.6,29.4,ikan nila,kurang optimal
8.5,21.3,ikan nila,kurang optimal
8.7,30.1,ikan nila,kurang optimal
7.6,26.3,ikan nila,optimal
8.0,22.5,ikan nila,kurang optimal
8.6,27.3,ikan nila,kurang optimal
7.6,30.9,ikan nila,kurang optimal
6.4,25.6,ikan lele,kurang optimal
7.7,23.1,ikan nila,kurang optimal
7.7,27.2,ikan nila,optimal
8.1,20.7,ikan nila,kurang optimal
7.9,28.9,ikan nila,optimal
8.2,29.2,ikan nila,optimal
7.6,20.3,ikan nila,kurang optimal
8.1,30.1,ikan nila,kurang optimal
8.8,27.6,ikan nila,kurang optimal
8.9,30.2,ikan nila,kurang optimal
8.9,21.1,ikan nila,kurang optimal
7.8,26.2,ikan nila,optimal
8.2,20.6,ikan nila,kurang optimal
6.9,24.5,ikan nila,kurang optimal
9.0,24.0,ikan nila,kurang optimal
8.3,28.9,ikan nila,optimal
7.3,21.0,ikan nila,kurang optimal
8.7,29.3,ikan nila,kurang optimal
8.2,20.8,ikan nila,kurang optimal
8.3,23.4,ikan nila,kurang optimal
8.9,22.7,ikan nila,kurang optimal
8.5,30.2,ikan nila,kurang optimal
7.8,23.6,ikan nila,kurang optimal
7.9,29.5,ikan nila,optimal
7.4,23.5,ikan nila,kurang optimal
7.8,26.6,ikan nila,optimal
8.9,30.0,ikan nila,kurang optimal
8.3,20.6,ikan nila,kurang optimal
6.2,24.6,ikan lele,kurang optimal
7.6,20.2,ikan nila,kurang optimal
8.9,30.3,ikan nila,kurang optimal
7.5,30.2,ikan nila,kurang optimal
8.0,30.6,ikan nila,kurang optimal
8.8,30.1,ikan nila,kurang optimal
8.9,22.1,ikan nila,kurang optimal
8.1,25.4,ikan nila,optimal
8.3,20.4,ikan nila,kurang optimal
8.3,23.9,ikan nila,kurang optimal
7.3,28.1,ikan nila,optimal
7.7,29.5,ikan nila,optimal
6.7,20.4,ikan nila,kurang optimal
8.0,28.7,ikan nila,optimal
6.1,21.3,ikan lele,kurang optimal
6.7,28.2,ikan nila,optimal
7.7,28.4,ikan nila,optimal
8.8,29.2,ikan nila,kurang optimal
8.8,22.7,ikan nila,kurang optimal
8.7,30.4,ikan nila,kurang optimal
8.1,22.3,ikan nila,kurang optimal
8.1,20.4,ikan nila,kurang optimal
8.4,20.8,ikan nila,kurang optimal
8.7,22.7,ikan nila,kurang optimal
8.2,26.8,ikan nila,optimal
8.0,24.1,ikan nila,kurang optimal
9.0,30.1,ikan nila,kurang optimal
7.6,30.7,ikan nila,kurang optimal
8.6,20.9,ikan nila,kurang optimal
8.3,28.4,ikan nila,optimal
8.2,28.6,ikan nila,optimal
8.4,30.9,ikan nila,kurang optimal
8.3,22.7,ikan nila,kurang optimal
7.8,20.4,ikan nila,kurang optimal
8.0,30.1,ikan nila,kurang optimal
8.1,20.5,ikan nila,kurang optimal
8.6,30.1,ikan nila,kurang optimal
6.7,26.6,ikan nila,optimal
7.6,29.4,ikan nila,optimal
7.6,30.5,ikan nila,kurang optimal
8.5,26.8,ikan nila,optimal
8.6,27.8,ikan nila,kurang optimal
8.5,20.2,ikan nila,kurang optimal
8.8,28.3,ikan nila,kurang optimal
8.9,26.4,ikan nila,kurang optimal
8.9,28.5,ikan nila,kurang optimal
7.9,20.7,ikan nila,kurang optimal
7.6,28.5,ikan nila,optimal
7.9,30.9,ikan nila,kurang optimal
8.5,28.8,ikan nila,optimal
8.3,20.1,ikan nila,kurang optimal
8.8,20.4,ikan nila,kurang optimal
9.0,28.9,ikan nila,kurang optimal
8.1,20.6,ikan nila,kurang optimal
6.5,24.9,ikan nila,kurang optimal
8.1,21.2,ikan nila,kurang optimal
7.7,22.1,ikan nila,kurang optimal
9.0,21.8,ikan nila,kurang optimal
7.9,23.8,ikan nila,kurang optimal
8.6,29.0,ikan nila,kurang optimal
7.8,24.9,ikan nila,kurang optimal
7.3,21.6,ikan nila,kurang optimal
8.2,20.2,ikan nila,kurang optimal
8.9,26.7,ikan nila,kurang optimal
6.8,28.7,ikan nila,optimal
8.5,26.9,ikan nila,optimal
8.3,30.4,ikan nila,kurang optimal
8.8,25.5,ikan nila,kurang optimal
8.2,27.5,ikan nila,optimal
7.9,29.3,ikan nila,optimal
9.0,20.0,ikan nila,kurang optimal
7.9,21.3,ikan nila,kurang optimal
8.2,28.4,ikan nila,optimal
8.5,20.0,ikan nila,kurang optimal
7.7,29.3,ikan nila,optimal
8.7,29.8,ikan nila,kurang optimal
8.8,26.0,ikan nila,kurang optimal
8.4,20.6,ikan nila,kurang optimal
8.7,30.0,ikan nila,kurang optimal
8.3,24.9,ikan nila,kurang optimal
8.8,24.3,ikan nila,kurang optimal
7.7,31.0,ikan nila,kurang optimal
8.5,27.9,ikan nila,optimal
7.8,20.2,ikan nila,kurang optimal
8.3,27.3,ikan nila,optimal
8.2,27.9,ikan nila,optimal
8.3,29.4,ikan nila,optimal
8.2,27.8,ikan nila,optimal
8.8,30.4,ikan nila,kurang optimal
8.0,28.1,ikan nila,optimal
6.1,26.5,ikan lele,kurang optimal
8.6,29.1,ikan nila,kurang optimal
7.6,27.7,ikan nila,optimal
8.7,30.5,ikan nila,kurang optimal
7.6,28.2,ikan nila,optimal
9.0,30.2,ikan nila,kurang optimal
9.0,25.9,ikan nila,kurang optimal
8.6,27.4,ikan nila,kurang optimal
6.1,25.7,ikan lele,kurang optimal
8.2,24.6,ikan nila,kurang optimal
8.7,21.2,ikan nila,kurang optimal
8.7,28.8,ikan nila,kurang optimal
7.7,26.5,ikan nila,optimal
8.3,27.6,ikan nila,optimal
8.8,20.8,ikan nila,kurang optimal
8.6,30.4,ikan nila,kurang optimal
8.8,22.1,ikan nila,kurang optimal
7.5,28.4,ikan nila,optimal
8.4,22.5,ikan nila,kurang optimal
8.6,28.7,ikan nila,kurang optimal
8.9,21.7,ikan nila,kurang optimal
8.0,26.4,ikan nila,optimal
8.4,30.6,ikan nila,kurang optimal
8.4,23.3,ikan nila,kurang optimal
8.2,29.7,ikan nila,optimal
9.0,25.6,ikan nila,kurang optimal
8.1,30.0,ikan nila,optimal
7.7,20.8,ikan nila,kurang optimal
7.9,20.0,ikan nila,kurang optimal
8.9,28.3,ikan nila,kurang optimal
8.3,25.8,ikan nila,optimal
8.4,29.1,ikan nila,optimal
8.4,29.5,ikan nila,optimal
8.5,27.1,ikan nila,optimal
8.7,21.8,ikan nila,kurang optimal
8.1,22.0,ikan nila,kurang optimal
7.8,29.1,ikan nila,optimal
8.5,22.7,ikan nila,kurang optimal
7.6,29.9,ikan nila,optimal
7.4,26.5,ikan nila,optimal
8.9,29.3,ikan nila,kurang optimal
9.0,24.7,ikan nila,kurang optimal
7.9,24.3,ikan nila,kurang optimal
8.2,23.8,ikan nila,kurang optimal
7.3,20.7,ikan nila,kurang optimal
7.5,20.3,ikan nila,kurang optimal
8.2,20.4,ikan nila,kurang optimal
7.6,28.4,ikan nila,optimal
8.1,27.4,ikan nila,optimal
8.5,23.5,ikan nila,kurang optimal
8.0,30.2,ikan nila,kurang optimal
5.7,20.3,ikan gurame,kurang optimal
7.3,20.4,ikan nila,kurang optimal
8.1,28.5,ikan nila,optimal
7.9,27.1,ikan nila,optimal
7.6,23.1,ikan nila,kurang optimal
6.0,21.2,ikan lele,kurang optimal
6.0,22.6,ikan lele,kurang optimal
8.2,28.3,ikan nila,optimal
7.8,28.6,ikan nila,optimal
8.0,29.2,ikan nila,optimal
6.2,25.2,ikan lele,kurang optimal
7.8,30.1,ikan nila,kurang optimal
6.2,28.0,ikan lele,kurang optimal
8.7,29.0,ikan nila,kurang optimal
7.8,20.7,ikan nila,kurang optimal
8.0,29.6,ikan nila,optimal
7.7,29.4,ikan nila,optimal
8.2,30.3,ikan nila,kurang optimal
8.6,20.1,ikan nila,kurang optimal
8.9,20.5,ikan nila,kurang optimal
7.5,28.5,ikan nila,optimal
8.9,27.8,ikan nila,kurang optimal
8.8,21.5,ikan nila,kurang optimal
8.3,20.0,ikan nila,kurang optimal
7.7,25.6,ikan nila,optimal
9.0,28.5,ikan nila,kurang optimal
6.3,20.9,ikan lele,kurang optimal
5.8,21.3,ikan gurame,kurang optimal
8.9,22.5,ikan nila,kurang optimal
8.2,30.5,ikan nila,kurang optimal
8.2,21.0,ikan nila,kurang optimal
8.5,21.9,ikan nila,kurang optimal
8.3,29.3,ikan nila,optimal
7.4,28.0,ikan nila,optimal
7.9,20.3,ikan nila,kurang optimal
8.8,23.6,ikan nila,kurang optimal
6.5,20.3,ikan nila,kurang optimal
6.3,22.2,ikan lele,kurang optimal
7.9,20.6,ikan nila,kurang optimal
8.5,30.7,ikan nila,kurang optimal
8.2,21.9,ikan nila,kurang optimal
7.2,22.5,ikan nila,kurang optimal
7.2,20.0,ikan nila,kurang optimal
9.0,29.4,ikan nila,kurang optimal
8.8,29.0,ikan nila,kurang optimal
8.1,30.5,ikan nila,kurang optimal
8.4,28.7,ikan nila,optimal
8.7,29.1,ikan nila,kurang optimal
6.3,20.0,ikan lele,kurang optimal
7.5,21.3,ikan nila,kurang optimal
7.9,26.2,ikan nila,optimal
7.6,29.8,ikan nila,optimal
6.2,26.2,ikan lele,kurang optimal
8.4,28.3,ikan nila,optimal
7.7,27.5,ikan nila,optimal
7.7,20.6,ikan nila,kurang optimal
8.3,30.6,ikan nila,kurang optimal
8.2,30.9,ikan nila,kurang optimal
8.5,20.3,ikan nila,kurang optimal
7.6,20.5,ikan nila,kurang optimal
8.9,27.9,ikan nila,kurang optimal
7.5,20.4,ikan nila,kurang optimal
8.1,30.9,ikan nila,kurang optimal
8.5,28.3,ikan nila,optimal
8.8,27.3,ikan nila,kurang optimal
7.0,22.5,ikan nila,kurang optimal
9.0,21.2,ikan nila,kurang optimal
8.3,24.4,ikan nila,kurang optimal
8.6,20.3,ikan nila,kurang optimal
7.8,22.9,ikan nila,kurang optimal
6.2,26.5,ikan lele,kurang optimal
9.0,29.0,ikan nila,kurang optimal
7.7,22.9,ikan nila,kurang optimal
8.9,20.6,ikan nila,kurang optimal
7.9,29.6,ikan nila,optimal
8.4,29.6,ikan nila,optimal
7.6,30.2,ikan nila,kurang optimal
7.8,28.1,ikan nila,optimal
8.2,20.1,ikan nila,kurang optimal
7.8,20.6,ikan nila,kurang optimal
7.6,29.7,ikan nila,optimal
7.7,27.7,ikan nila,optimal
8.6,20.0,ikan nila,kurang optimal
8.2,30.4,ikan nila,kurang optimal
7.9,20.8,ikan nila,kurang optimal
8.9,28.9,ikan nila,kurang optimal
8.0,29.9,ikan nila,optimal
8.6,28.2,ikan nila,kurang optimal
7.9,30.8,ikan nila,kurang optimal
8.0,30.3,ikan nila,kurang optimal
8.8,29.9,ikan nila,kurang optimal
8.0,30.8,ikan nila,kurang optimal
7.6,20.7,ikan nila,kurang optimal
7.9,27.2,ikan nila,optimal
8.1,26.6,ikan nila,optimal
8.7,30.3,ikan nila,kurang optimal
8.2,21.6,ikan nila,kurang optimal
8.8,20.9,ikan nila,kurang optimal
8.1,30.2,ikan nila,kurang optimal
7.9,30.6,ikan nila,kurang optimal
8.2,30.1,ikan nila,kurang optimal
6.8,20.0,ikan nila,kurang optimal
7.9,21.1,ikan nila,kurang optimal
8.7,28.1,ikan nila,kurang optimal
8.5,29.7,ikan nila,optimal
8.5,24.8,ikan nila,kurang optimal
7.8,26.7,ikan nila,optimal
8.5,27.5,ikan nila,optimal
6.5,24.3,ikan nila,kurang optimal
6.9,30.2,ikan nila,kurang optimal
7.6,30.0,ikan nila,optimal
5.7,20.4,ikan gurame,kurang optimal
7.7,30.3,ikan nila,kurang optimal
8.5,21.0,ikan nila,kurang optimal
8.9,29.0,ikan nila,kurang optimal
7.8,30.6,ikan nila,kurang optimal
8.6,21.5,ikan nila,kurang optimal
8.6,30.8,ikan nila,kurang optimal
8.9,20.0,ikan nila,kurang optimal
6.6,20.4,ikan nila,kurang optimal
8.9,29.7,ikan nila,kurang optimal
9.0,20.3,ikan nila,kurang optimal
7.6,29.2,ikan nila,optimal
8.7,21.9,ikan nila,kurang optimal
8.7,27.0,ikan nila,kurang optimal
8.4,25.6,ikan nila,optimal
8.3,30.9,ikan nila,kurang optimal
8.1,27.2,ikan nila,optimal
9.0,21.3,ikan nila,kurang optimal
7.8,26.1,ikan nila,optimal
8.2,20.9,ikan nila,kurang optimal
8.2,29.5,ikan nila,optimal
8.8,28.8,ikan nila,kurang optimal
8.0,27.7,ikan nila,optimal
7.0,21.7,ikan nila,kurang optimal
7.9,20.2,ikan nila,kurang optimal
7.8,23.4,ikan nila,kurang optimal
8.0,30.7,ikan nila,kurang optimal
8.1,20.9,ikan nila,kurang optimal
9.0,30.4,ikan nila,kurang optimal
8.1,28.8,ikan nila,optimal
8.4,21.2,ikan nila,kurang optimal
8.0,20.6,ikan nila,kurang optimal
7.4,30.6,ikan nila,kurang optimal
6.6,20.6,ikan nila,kurang optimal
9.0,29.6,ikan nila,kurang optimal
8.4,25.1,ikan nila,optimal
8.0,25.2,ikan nila,optimal
7.0,20.1,ikan nila,kurang optimal
7.9,26.9,ikan nila,optimal
7.7,27.1,ikan nila,optimal
7.1,20.4,ikan nila,kurang optimal
8.6,30.9,ikan nila,kurang optimal
7.9,22.9,ikan nila,kurang optimal
7.4,20.9,ikan nila,kurang optimal
8.6,28.4,ikan nila,kurang optimal
6.9,27.2,ikan nila,optimal
7.5,29.6,ikan nila,optimal
7.9,24.4,ikan nila,kurang optimal
8.5,28.4,ikan nila,optimal
8.8,30.3,ikan nila,kurang optimal
8.1,20.8,ikan nila,kurang optimal
6.6,27.2,ikan nila,optimal
7.9,22.3,ikan nila,kurang optimal
7.6,23.9,ikan nila,kurang optimal
8.6,26.9,ikan nila,kurang optimal
8.7,21.5,ikan nila,kurang optimal
7.6,21.3,ikan nila,kurang optimal
6.3,27.4,ikan lele,kurang optimal
7.8,30.5,ikan nila,kurang optimal
7.9,20.5,ikan nila,kurang optimal
8.5,23.2,ikan nila,kurang optimal
8.9,29.1,ikan nila,kurang optimal
8.0,20.1,ikan nila,kurang optimal
8.4,27.4,ikan nila,optimal
6.2,24.0,ikan lele,kurang optimal
8.0,21.8,ikan nila,kurang optimal
8.9,29.8,ikan nila,kurang optimal
5.8,23.7,ikan gurame,kurang optimal
8.4,26.4,ikan nila,optimal
8.8,30.2,ikan nila,kurang optimal
8.3,25.9,ikan nila,optimal
8.3,27.5,ikan nila,optimal
8.0,28.6,ikan nila,optimal
8.9,28.6,ikan nila,kurang optimal
8.3,20.2,ikan nila,kurang optimal
9.0,22.3,ikan nila,kurang optimal
7.8,27.8,ikan nila,optimal
6.8,27.1,ikan nila,optimal
9.0,25.5,ikan nila,kurang optimal
7.4,20.4,ikan nila,kurang optimal
7.6,28.9,ikan nila,optimal
7.6,23.5,ikan nila,kurang optimal
6.6,28.3,ikan nila,optimal
8.4,31.0,ikan nila,kurang optimal
8.7,20.6,ikan nila,kurang optimal
7.4,28.6,ikan nila,optimal
8.3,30.8,ikan nila,kurang optimal
7.7,22.6,ikan nila,kurang optimal
7.2,24.2,ikan nila,kurang optimal
6.6,20.5,ikan nila,kurang optimal
8.8,21.4,ikan nila,kurang optimal
8.4,26.3,ikan nila,optimal
8.8,30.9,ikan nila,kurang optimal
8.4,21.0,ikan nila,kurang optimal
7.8,21.4,ikan nila,kurang optimal
8.7,20.2,ikan nila,kurang optimal
8.8,20.2,ikan nila,kurang optimal
8.4,29.9,ikan nila,optimal
7.7,20.7,ikan nila,kurang optimal
7.7,20.3,ikan nila,kurang optimal
8.0,29.8,ikan nila,optimal
8.4,30.7,ikan nila,kurang optimal
8.0,29.4,ikan nila,optimal
9.0,24.4,ikan nila,kurang optimal
8.1,28.1,ikan nila,optimal
8.4,20.2,ikan nila,kurang optimal
7.4,25.8,ikan nila,optimal
7.2,20.1,ikan nila,kurang optimal
7.9,29.7,ikan nila,optimal
7.6,22.0,ikan nila,kurang optimal
8.1,30.6,ikan nila,kurang optimal
7.2,20.3,ikan nila,kurang optimal
8.8,28.1,ikan nila,kurang optimal
7.0,20.0,ikan nila,kurang optimal
8.6,29.8,ikan nila,kurang optimal
8.6,27.9,ikan nila,kurang optimal
7.2,28.1,ikan nila,optimal
8.0,30.5,ikan nila,kurang optimal
7.1,30.7,ikan nila,kurang optimal
8.6,29.7,ikan nila,kurang optimal
7.7,27.6,ikan nila,optimal
7.8,27.7,ikan nila,optimal
7.7,20.0,ikan nila,kurang optimal
8.2,26.1,ikan nila,optimal
7.5,22.2,ikan nila,kurang optimal
9.0,29.7,ikan nila,kurang optimal
8.9,27.3,ikan nila,kurang optimal
8.7,23.6,ikan nila,kurang optimal
8.2,28.0,ikan nila,optimal
8.8,20.3,ikan nila,kurang optimal
8.0,20.3,ikan nila,kurang optimal
8.3,27.9,ikan nila,optimal
7.4,28.8,ikan nila,optimal
8.8,28.4,ikan nila,kurang optimal
8.4,29.8,ikan nila,optimal
6.6,23.2,ikan nila,kurang optimal
8.8,26.5,ikan nila,kurang optimal
8.8,30.6,ikan nila,kurang optimal
7.9,24.8,ikan nila,kurang optimal
8.6,21.1,ikan nila,kurang optimal
8.8,28.9,ikan nila,kurang optimal
8.3,30.5,ikan nila,kurang optimal
7.0,30.7,ikan nila,kurang optimal
8.9,26.5,ikan nila,kurang optimal
8.6,23.3,ikan nila,kurang optimal
7.6,22.3,ikan nila,kurang optimal
8.9,20.2,ikan nila,kurang optimal
8.1,20.2,ikan nila,kurang optimal
6.2,20.6,ikan lele,kurang optimal
9.0,21.6,ikan nila,kurang optimal
8.4,23.4,ikan nila,kurang optimal
7.9,30.3,ikan nila,kurang optimal
8.9,29.4,ikan nila,kurang optimal
7.7,28.8,ikan nila,optimal
7.8,27.9,ikan nila,optimal
6.3,28.1,ikan lele,kurang optimal
7.6,25.8,ikan nila,optimal
8.6,27.2,ikan nila,kurang optimal
8.7,20.1,ikan nila,kurang optimal
8.8,20.1,ikan nila,kurang optimal
8.0,20.9,ikan nila,kurang optimal
7.8,27.5,ikan nila,optimal
8.3,29.8,ikan nila,optimal
8.8,22.4,ikan nila,kurang optimal
9.0,25.4,ikan nila,kurang optimal
7.9,28.3,ikan nila,optimal
7.8,27.2,ikan nila,optimal
7.6,27.5,ikan nila,optimal
8.7,20.5,ikan nila,kurang optimal
7.1,28.5,ikan nila,optimal
8.9,20.3,ikan nila,kurang optimal
7.7,30.0,ikan nila,optimal
8.8,21.0,ikan nila,kurang optimal
7.7,24.2,ikan nila,kurang optimal
8.6,30.7,ikan nila,kurang optimal
9.0,20.5,ikan nila,kurang optimal
8.2,20.3,ikan nila,kurang optimal
8.7,28.4,ikan nila,kurang optimal
8.4,30.0,ikan nila,optimal
7.8,20.0,ikan nila,kurang optimal
8.1,21.5,ikan nila,kurang optimal
6.9,29.4,ikan nila,optimal
8.0,21.2,ikan nila,kurang optimal
9.0,28.6,ikan nila,kurang optimal
8.6,26.3,ikan nila,kurang optimal
