Date;Time;PH;TEMP
03/07/2022;07:00:00;72.338;1.529.353
04/07/2022;07:20:00;695.843;3.906.192
04/07/2022;07:40:00;55.514;3.982.033
04/07/2022;08:00:00;540.354;2.214.419
04/07/2022;08:20:00;662.889;3.774.774
04/07/2022;08:40:00;626.721;3.925.482
04/07/2022;09:00:00;739.933;3.913.795
04/07/2022;09:20:00;458.145;2.362.383
04/07/2022;09:40:00;476.551;2.623.694
04/07/2022;10:00:00;598.223;1.470.121
04/07/2022;10:20:00;497.383;2.723.986
04/07/2022;10:40:00;667.049;325.538
04/07/2022;11:00:00;620.967;2.442.448
04/07/2022;11:20:00;660.913;4.275.579
04/07/2022;11:40:00;540.928;413.023
04/07/2022;12:00:00;519.212;24.381
04/07/2022;12:20:00;541.749;4.299.792
04/07/2022;12:40:00;457.295;1.790.815
04/07/2022;13:00:00;616.605;209.433
04/07/2022;13:20:00;504.762;2.487.698
04/07/2022;13:40:00;581.071;361.109
04/07/2022;14:00:00;546.154;4.098.401
04/07/2022;14:20:00;643.684;1.527.241
04/07/2022;14:40:00;633.096;3.655.071
04/07/2022;15:00:00;571.144;4.107.073
04/07/2022;15:20:00;624.727;3.226.828
04/07/2022;15:40:00;592.675;2.250.174
04/07/2022;16:00:00;548.964;2.898.226
04/07/2022;16:20:00;61.341;3.428.624
04/07/2022;16:40:00;60.869;2.479.964
04/07/2022;17:00:00;512.008;2.535.671
04/07/2022;17:20:00;669.377;1.556.616
04/07/2022;17:40:00;596.157;3.083.576
04/07/2022;18:00:00;525.239;227.511
04/07/2022;18:20:00;563.493;1.596.417
04/07/2022;18:40:00;704.839;2.545.651
04/07/2022;19:00:00;58.761;2.574.285
04/07/2022;19:20:00;687.462;4.185.784
04/07/2022;19:40:00;69.632;2.454.826
04/07/2022;20:00:00;683.052;4.129.421
04/07/2022;20:20:00;468.972;3.783.746
04/07/2022;20:40:00;676.529;3.553.444
04/07/2022;21:00:00;565.312;1.598.704
04/07/2022;21:20:00;674.528;2.761.672
04/07/2022;21:40:00;690.714;3.154.955
04/07/2022;22:00:00;520.314;4.362.792
04/07/2022;22:20:00;571.047;3.958.592
04/07/2022;22:40:00;708.482;2.723.632
04/07/2022;23:00:00;532.794;186.326
04/07/2022;23:20:00;540.157;3.930.072
04/07/2022;23:40:00;475.323;3.697.825
04/07/2022;00:00:00;495.046;3.041.441
04/07/2022;00:20:00;55.637;3.673.582
04/07/2022;00:40:00;641.609;289.915
04/07/2022;01:00:00;47.572;1.919.305
04/07/2022;01:20:00;634.266;3.598.024
04/07/2022;01:40:00;70.303;1.623.606
04/07/2022;02:00:00;543.601;2.632.063
04/07/2022;02:20:00;741.733;1.917.486
04/07/2022;02:40:00;601.224;2.923.073
04/07/2022;03:00:00;612.293;3.056.885
04/07/2022;03:20:00;744.827;3.469.591
04/07/2022;03:40:00;561.279;426.168
04/07/2022;04:00:00;74.278;3.452.378
04/07/2022;04:20:00;49.056;1.916.069
04/07/2022;04:40:00;741.687;1.920.844
04/07/2022;05:00:00;628.905;2.831.699
04/07/2022;05:20:00;525.393;4.259.901
04/07/2022;05:40:00;655.782;1.589.066
04/07/2022;06:00:00;660.085;1.949.429
04/07/2022;06:20:00;556.789;2.337.245
04/07/2022;06:40:00;646.502;2.621.211
04/07/2022;07:00:00;7.462;3.886.693
05/07/2022;07:20:00;450.603;363.231
05/07/2022;07:40:00;53.023;4.075.024
05/07/2022;08:00:00;747.685;3.830.012
05/07/2022;08:20:00;737.172;2.450.982
05/07/2022;08:40:00;515.654;3.567.865
05/07/2022;09:00:00;555.135;2.687.114
05/07/2022;09:20:00;522.611;1.992.506
05/07/2022;09:40:00;586.352;2.801.633
05/07/2022;10:00:00;465.257;4.218.424
05/07/2022;10:20:00;659.326;2.233.098
05/07/2022;10:40:00;681.646;2.634.202
05/07/2022;11:00:00;726.776;416.959
05/07/2022;11:20:00;657.038;2.343.781
05/07/2022;11:40:00;562.945;2.533.629
05/07/2022;12:00:00;710.699;2.132.945
05/07/2022;12:20:00;493.138;2.680.831
05/07/2022;12:40:00;594.278;2.441.894
05/07/2022;13:00:00;602.342;3.835.647
05/07/2022;13:20:00;71.206;2.546.705
05/07/2022;13:40:00;682.941;1.616.311
05/07/2022;14:00:00;616.746;4.287.143
05/07/2022;14:20:00;457.947;1.538.793
05/07/2022;14:40:00;689.094;3.944.339
05/07/2022;15:00:00;71.973;3.305.514
05/07/2022;15:20:00;713.537;1.634.578
05/07/2022;15:40:00;639.473;3.968.054
05/07/2022;16:00:00;501.761;3.371.465
05/07/2022;16:20:00;693.923;2.620.188
05/07/2022;16:40:00;742.885;4.391.836
05/07/2022;17:00:00;503.463;215.979
05/07/2022;17:20:00;68.006;3.993.491
05/07/2022;17:40:00;603.949;3.818.223
05/07/2022;18:00:00;554.372;405.235
05/07/2022;18:20:00;735.985;2.385.821
05/07/2022;18:40:00;534.642;3.335.024
05/07/2022;19:00:00;574.281;3.346.359
05/07/2022;19:20:00;718.249;3.583.336
05/07/2022;19:40:00;671.258;3.650.756
05/07/2022;20:00:00;71.656;3.374.881
05/07/2022;20:20:00;495.695;3.860.159
05/07/2022;20:40:00;558.054;3.737.001
05/07/2022;21:00:00;513.179;219.905
05/07/2022;21:20:00;627.651;1.661.159
05/07/2022;21:40:00;601.644;3.853.588
05/07/2022;22:00:00;564.691;1.461.612
05/07/2022;22:20:00;521.601;1.846.322
05/07/2022;22:40:00;527.535;2.980.951
05/07/2022;23:00:00;467.004;3.688.985
05/07/2022;23:20:00;56.811;3.057.578
05/07/2022;23:40:00;676.256;4.081.378
05/07/2022;00:00:00;51.699;1.608.152
05/07/2022;00:20:00;50.383;216.234
05/07/2022;00:40:00;714.339;3.931.181
05/07/2022;01:00:00;617.626;1.722.265
05/07/2022;01:20:00;640.572;2.050.081
05/07/2022;01:40:00;537.698;1.877.514
05/07/2022;02:00:00;704.396;2.903.968
05/07/2022;02:20:00;725.212;190.859
05/07/2022;02:40:00;565.396;248.217
05/07/2022;03:00:00;600.371;4.072.265
05/07/2022;03:20:00;713.527;3.711.226
05/07/2022;03:40:00;511.589;2.896.834
05/07/2022;04:00:00;593.855;3.718.481
05/07/2022;04:20:00;5.677;291.989
05/07/2022;04:40:00;528.675;238.906
05/07/2022;05:00:00;686.572;224.893
05/07/2022;05:20:00;587.333;148.069
05/07/2022;05:40:00;693.409;2.543.766
05/07/2022;06:00:00;635.258;3.592.333
05/07/2022;06:20:00;695.002;2.090.858
05/07/2022;06:40:00;537.673;3.996.238
05/07/2022;07:00:00;532.392;2.268.676
06/07/2022;07:20:00;57.236;3.677.234
06/07/2022;07:40:00;487.637;1.529.769
06/07/2022;08:00:00;492.296;3.763.402
06/07/2022;08:20:00;63.797;2.170.781
06/07/2022;08:40:00;734.181;3.508.249
06/07/2022;09:00:00;59.917;358.961
06/07/2022;09:20:00;476.993;3.748.668
06/07/2022;09:40:00;582.056;415.334
06/07/2022;10:00:00;58.419;3.786.851
06/07/2022;10:20:00;626.308;208.251
06/07/2022;10:40:00;633.968;1.782.032
06/07/2022;11:00:00;603.076;2.511.677
06/07/2022;11:20:00;541.107;1.993.159
06/07/2022;11:40:00;487.293;1.888.256
06/07/2022;12:00:00;58.136;3.509.376
06/07/2022;12:20:00;68.427;3.874.154
06/07/2022;12:40:00;603.625;3.164.183
06/07/2022;13:00:00;620.743;4.115.438
06/07/2022;13:20:00;66.239;2.702.631
06/07/2022;13:40:00;586.175;4.498.248
06/07/2022;14:00:00;497.093;450.813
06/07/2022;14:20:00;518.215;2.565.662
06/07/2022;14:40:00;649.629;2.294.498
06/07/2022;15:00:00;622.686;3.432.997
06/07/2022;15:20:00;592.894;2.293.325
06/07/2022;15:40:00;524.543;2.281.487
06/07/2022;16:00:00;659.615;4.544.773
06/07/2022;16:20:00;734.121;339.726
06/07/2022;16:40:00;46.048;2.989.815
06/07/2022;17:00:00;47.775;1.475.244
06/07/2022;17:20:00;651.388;4.175.791
06/07/2022;17:40:00;46.001;1.965.569
06/07/2022;18:00:00;497.021;3.234.881
06/07/2022;18:20:00;545.102;1.891.101
06/07/2022;18:40:00;662.235;4.363.867
06/07/2022;19:00:00;545.009;3.344.778
06/07/2022;19:20:00;633.552;2.407.695
06/07/2022;19:40:00;584.764;3.245.144
06/07/2022;20:00:00;580.167;3.825.931
06/07/2022;20:20:00;663.843;352.048
06/07/2022;20:40:00;490.928;1.922.124
06/07/2022;21:00:00;650.767;3.089.879
06/07/2022;21:20:00;673.688;4.190.013
06/07/2022;21:40:00;574.114;3.525.638
06/07/2022;22:00:00;59.997;3.469.614
06/07/2022;22:20:00;490.676;3.627.784
06/07/2022;22:40:00;699.494;2.874.719
06/07/2022;23:00:00;655.764;3.758.531
06/07/2022;23:20:00;66.596;2.483.289
06/07/2022;23:40:00;746.235;4.386.082
06/07/2022;00:00:00;658.664;4.270.114
06/07/2022;00:20:00;488.395;2.276.973
06/07/2022;00:40:00;516.619;2.024.481
06/07/2022;01:00:00;608.919;2.935.731
06/07/2022;01:20:00;589.181;4.534.784
06/07/2022;01:40:00;488.157;3.880.046
06/07/2022;02:00:00;648.087;1.859.058
06/07/2022;02:20:00;469.363;1.966.839
06/07/2022;02:40:00;671.125;2.289.304
06/07/2022;03:00:00;673.756;238.979
06/07/2022;03:20:00;697.626;235.006
06/07/2022;03:40:00;716.837;1.832.143
06/07/2022;04:00:00;620.684;2.577.587
06/07/2022;04:20:00;481.002;3.398.467
06/07/2022;04:40:00;654.012;2.572.081
06/07/2022;05:00:00;591.221;1.635.928
06/07/2022;05:20:00;471.687;1.734.528
06/07/2022;05:40:00;480.685;3.052.211
06/07/2022;06:00:00;540.133;4.244.031
06/07/2022;06:20:00;590.403;3.474.331
06/07/2022;06:40:00;512.129;1.977.984
06/07/2022;07:00:00;516.115;4.540.043
07/07/2022;07:20:00;473.785;4.178.197
07/07/2022;07:40:00;73.928;3.765.481
07/07/2022;08:00:00;6.681;2.071.795
07/07/2022;08:20:00;665.244;4.186.718
07/07/2022;08:40:00;470.016;2.053.607
07/07/2022;09:00:00;533.076;3.186.481
07/07/2022;09:20:00;687.295;4.433.692
07/07/2022;09:40:00;594.232;2.952.781
07/07/2022;10:00:00;578.192;4.331.321
07/07/2022;10:20:00;524.762;3.087.791
07/07/2022;10:40:00;70.301;3.844.396
07/07/2022;11:00:00;657.265;2.945.685
07/07/2022;11:20:00;621.547;372.875
07/07/2022;11:40:00;554.833;3.351.274
07/07/2022;12:00:00;640.162;4.039.345
07/07/2022;12:20:00;463.246;3.046.222
07/07/2022;12:40:00;669.049;4.285.027
07/07/2022;13:00:00;480.449;2.254.474
07/07/2022;13:20:00;731.686;2.456.854
07/07/2022;13:40:00;592.565;4.314.624
07/07/2022;14:00:00;716.562;2.488.386
07/07/2022;14:20:00;503.615;3.118.891
07/07/2022;14:40:00;65.388;331.634
07/07/2022;15:00:00;671.342;4.230.429
07/07/2022;15:20:00;462.993;2.860.897
07/07/2022;15:40:00;677.626;3.428.055
07/07/2022;16:00:00;623.616;3.384.843
07/07/2022;16:20:00;736.421;4.043.116
07/07/2022;16:40:00;740.645;3.088.518
07/07/2022;17:00:00;630.664;2.576.899
07/07/2022;17:20:00;736.792;3.818.908
07/07/2022;17:40:00;491.748;4.338.618
07/07/2022;18:00:00;641.153;2.156.739
07/07/2022;18:20:00;49.535;2.315.622
07/07/2022;18:40:00;702.734;430.516
07/07/2022;19:00:00;455.239;2.492.363
07/07/2022;19:20:00;524.503;1.697.413
07/07/2022;19:40:00;711.695;1.789.341
07/07/2022;20:00:00;589.004;3.968.383
07/07/2022;20:20:00;66.309;2.931.306
07/07/2022;20:40:00;509.256;1.617.708
07/07/2022;21:00:00;641.697;3.690.136
07/07/2022;21:20:00;556.225;369.733
07/07/2022;21:40:00;517.552;1.727.374
07/07/2022;22:00:00;59.921;3.478.609
07/07/2022;22:20:00;488.119;395.257
07/07/2022;22:40:00;559.795;3.711.393
07/07/2022;23:00:00;458.192;4.432.979
07/07/2022;23:20:00;514.055;2.991.965
07/07/2022;23:40:00;705.092;2.448.222
07/07/2022;00:00:00;72.073;4.464.343
07/07/2022;00:20:00;711.198;1.632.121
07/07/2022;00:40:00;745.145;1.741.828
07/07/2022;01:00:00;525.049;4.424.678
07/07/2022;01:20:00;677.612;1.871.776
07/07/2022;01:40:00;639.113;3.724.608
07/07/2022;02:00:00;568.831;2.601.576
07/07/2022;02:20:00;474.468;3.348.601
07/07/2022;02:40:00;585.765;1.979.838
07/07/2022;03:00:00;532.918;1.954.682
07/07/2022;03:20:00;552.898;3.413.712
07/07/2022;03:40:00;491.674;4.291.292
07/07/2022;04:00:00;574.426;4.336.831
07/07/2022;04:20:00;64.315;3.403.921
07/07/2022;04:40:00;529.765;2.758.189
07/07/2022;05:00:00;676.863;3.872.593
07/07/2022;05:20:00;679.268;3.480.471
07/07/2022;05:40:00;600.422;4.428.877
07/07/2022;06:00:00;651.254;1.623.079
07/07/2022;06:20:00;467.871;2.585.477
07/07/2022;06:40:00;542.344;1.833.887
07/07/2022;07:00:00;49.082;3.148.903
08/07/2022;07:20:00;620.269;3.201.201
08/07/2022;07:40:00;629.854;3.966.006
08/07/2022;08:00:00;589.453;2.650.198
08/07/2022;08:20:00;731.075;2.760.686
08/07/2022;08:40:00;718.616;3.804.819
08/07/2022;09:00:00;61.522;4.513.634
08/07/2022;09:20:00;536.681;430.698
08/07/2022;09:40:00;526.967;1.890.912
08/07/2022;10:00:00;482.397;1.565.924
08/07/2022;10:20:00;600.143;2.640.258
08/07/2022;10:40:00;590.778;3.553.277
08/07/2022;11:00:00;699.018;2.952.246
08/07/2022;11:20:00;640.083;4.148.779
08/07/2022;11:40:00;579.363;3.579.964
08/07/2022;12:00:00;589.827;1.453.477
08/07/2022;12:20:00;63.623;1.902.907
08/07/2022;12:40:00;726.949;1.793.247
08/07/2022;13:00:00;540.606;243.229
08/07/2022;13:20:00;476.465;2.523.985
08/07/2022;13:40:00;505.136;306.706
08/07/2022;14:00:00;705.016;1.770.852
08/07/2022;14:20:00;533.619;2.261.048
08/07/2022;14:40:00;526.869;407.405
08/07/2022;15:00:00;722.721;4.385.957
08/07/2022;15:20:00;53.876;1.853.023
08/07/2022;15:40:00;56.822;3.508.494
08/07/2022;16:00:00;474.062;4.400.477
08/07/2022;16:20:00;452.171;454.584
08/07/2022;16:40:00;710.533;1.998.179
08/07/2022;17:00:00;7.497;306.783
08/07/2022;17:20:00;696.268;3.058.162
08/07/2022;17:40:00;646.442;2.650.312
08/07/2022;18:00:00;647.362;3.929.608
08/07/2022;18:20:00;542.129;1.893.975
08/07/2022;18:40:00;71.527;208.494
08/07/2022;19:00:00;67.503;4.264.261
08/07/2022;19:20:00;618.351;4.174.397
08/07/2022;19:40:00;556.068;3.383.492
08/07/2022;20:00:00;693.258;3.103.014
08/07/2022;20:20:00;579.477;3.070.587
08/07/2022;20:40:00;631.422;3.846.761
08/07/2022;21:00:00;654.625;3.235.171
08/07/2022;21:20:00;658.867;2.559.581
08/07/2022;21:40:00;469.119;3.189.577
08/07/2022;22:00:00;674.212;1.565.629
08/07/2022;22:20:00;504.012;2.812.792
08/07/2022;22:40:00;673.418;372.551
08/07/2022;23:00:00;489.828;3.081.884
08/07/2022;23:20:00;682.194;3.131.815
08/07/2022;23:40:00;695.239;2.178.816
08/07/2022;00:00:00;473.582;3.240.758
08/07/2022;00:20:00;453.212;4.214.239
08/07/2022;00:40:00;539.607;2.111.444
08/07/2022;01:00:00;741.922;1.513.028
08/07/2022;01:20:00;74.197;3.375.327
08/07/2022;01:40:00;452.963;2.402.152
08/07/2022;02:00:00;745.286;4.391.677
08/07/2022;02:20:00;509.618;4.380.461
08/07/2022;02:40:00;533.565;294.163
08/07/2022;03:00:00;694.536;3.153.688
08/07/2022;03:20:00;725.072;4.389.925
08/07/2022;03:40:00;595.318;2.153.283
08/07/2022;04:00:00;579.041;3.906.556
08/07/2022;04:20:00;581.683;4.029.472
08/07/2022;04:40:00;51.234;3.542.853
08/07/2022;05:00:00;556.623;3.603.469
08/07/2022;05:20:00;463.558;2.411.445
08/07/2022;05:40:00;634.318;1.646.746
08/07/2022;06:00:00;517.988;3.954.326
08/07/2022;06:20:00;573.749;3.255.345
08/07/2022;06:40:00;667.427;3.336.643
08/07/2022;07:00:00;53.753;2.353.514
09/07/2022;07:20:00;521.943;2.552.549
09/07/2022;07:40:00;500.225;4.111.135
09/07/2022;08:00:00;730.114;2.641.491
09/07/2022;08:20:00;563.336;1.865.977
09/07/2022;08:40:00;52.109;2.425.929
09/07/2022;09:00:00;451.428;2.245.887
09/07/2022;09:20:00;49.622;3.103.577
09/07/2022;09:40:00;687.543;3.993.593
09/07/2022;10:00:00;525.262;2.963.956
09/07/2022;10:20:00;470.749;4.116.299
09/07/2022;10:40:00;674.374;3.207.201
09/07/2022;11:00:00;624.935;3.231.886
09/07/2022;11:20:00;533.713;4.379.653
09/07/2022;11:40:00;70.878;1.844.651
09/07/2022;12:00:00;633.419;4.165.989
09/07/2022;12:20:00;742.488;3.210.039
09/07/2022;12:40:00;648.099;158.912
09/07/2022;13:00:00;467.325;4.356.642
09/07/2022;13:20:00;450.538;3.654.368
09/07/2022;13:40:00;536.782;1.653.398
09/07/2022;14:00:00;65.713;2.661.975
09/07/2022;14:20:00;57.327;2.537.988
09/07/2022;14:40:00;710.306;2.289.182
09/07/2022;15:00:00;655.922;215.087
09/07/2022;15:20:00;551.455;180.825
09/07/2022;15:40:00;561.239;3.990.142
09/07/2022;16:00:00;745.491;3.490.776
09/07/2022;16:20:00;70.978;3.662.617
09/07/2022;16:40:00;694.588;1.484.175
09/07/2022;17:00:00;72.994;2.399.042
09/07/2022;17:20:00;655.194;436.667
09/07/2022;17:40:00;513.843;4.406.348
09/07/2022;18:00:00;615.845;3.890.649
09/07/2022;18:20:00;607.657;2.364.306
09/07/2022;18:40:00;615.276;3.737.479
09/07/2022;19:00:00;678.815;3.771.736
09/07/2022;19:20:00;732.084;320.271
09/07/2022;19:40:00;620.344;3.014.975
09/07/2022;20:00:00;731.469;3.007.665
09/07/2022;20:20:00;747.471;4.074.478
09/07/2022;20:40:00;654.305;3.943.474
09/07/2022;21:00:00;590.987;2.297.015
09/07/2022;21:20:00;667.498;2.213.677
09/07/2022;21:40:00;616.852;3.951.197
09/07/2022;22:00:00;528.367;3.387.256
09/07/2022;22:20:00;673.676;2.433.283
09/07/2022;22:40:00;691.119;4.334.572
09/07/2022;23:00:00;577.439;3.438.173
09/07/2022;23:20:00;509.812;2.112.442
09/07/2022;23:40:00;511.517;3.469.193
09/07/2022;00:00:00;483.707;3.648.629
09/07/2022;00:20:00;508.521;1.514.107
09/07/2022;00:40:00;564.907;4.495.094
09/07/2022;01:00:00;497.111;2.747.207
09/07/2022;01:20:00;717.753;3.939.254
09/07/2022;01:40:00;460.739;2.937.913
09/07/2022;02:00:00;684.642;2.148.369
09/07/2022;02:20:00;665.516;3.273.656
09/07/2022;02:40:00;711.779;3.013.886
09/07/2022;03:00:00;598.475;2.349.177
09/07/2022;03:20:00;685.543;2.572.116
09/07/2022;03:40:00;549.154;4.129.775
09/07/2022;04:00:00;500.938;3.290.275
09/07/2022;04:20:00;684.459;2.968.814
09/07/2022;04:40:00;586.448;2.741.872
09/07/2022;05:00:00;478.366;2.283.416
09/07/2022;05:20:00;726.533;4.342.698
09/07/2022;05:40:00;634.331;4.254.474
09/07/2022;06:00:00;496.478;1.913.099
09/07/2022;06:20:00;539.219;2.353.753
09/07/2022;06:40:00;747.685;2.616.988
09/07/2022;07:00:00;669.705;4.153.729
10/07/2022;07:20:00;640.321;3.380.796
10/07/2022;07:40:00;649.505;2.514.372
10/07/2022;08:00:00;747.892;3.948.275
10/07/2022;08:20:00;501.579;2.268.802
10/07/2022;08:40:00;621.482;2.099.583
10/07/2022;09:00:00;729.876;4.214.895
10/07/2022;09:20:00;547.006;1.980.541
10/07/2022;09:40:00;685.541;3.454.794
10/07/2022;10:00:00;541.152;215.975
10/07/2022;10:20:00;589.007;3.189.133
10/07/2022;10:40:00;639.563;2.986.316
10/07/2022;11:00:00;67.642;4.032.204
10/07/2022;11:20:00;747.396;3.926.912
10/07/2022;11:40:00;63.418;3.887.724
10/07/2022;12:00:00;61.252;2.017.641
10/07/2022;12:20:00;562.028;2.570.539
10/07/2022;12:40:00;624.508;26.944
10/07/2022;13:00:00;48.589;4.445.155
10/07/2022;13:20:00;54.787;2.500.877
10/07/2022;13:40:00;62.333;1.530.312
10/07/2022;14:00:00;531.212;361.485
10/07/2022;14:20:00;575.451;205.348
10/07/2022;14:40:00;453.276;2.439.835
10/07/2022;15:00:00;512.571;2.106.185
10/07/2022;15:20:00;659.777;1.493.576
10/07/2022;15:40:00;577.332;2.341.299
10/07/2022;16:00:00;564.619;183.326
10/07/2022;16:20:00;541.034;2.610.415
10/07/2022;16:40:00;568.498;296.617
10/07/2022;17:00:00;602.329;2.879.793
10/07/2022;17:20:00;574.416;2.972.705
10/07/2022;17:40:00;692.032;4.177.649
10/07/2022;18:00:00;601.859;4.470.406
10/07/2022;18:20:00;677.198;1.973.509
10/07/2022;18:40:00;728.886;2.799.638
10/07/2022;19:00:00;560.902;4.538.675
10/07/2022;19:20:00;489.035;4.486.609
10/07/2022;19:40:00;714.218;3.654.395
10/07/2022;20:00:00;474.152;2.479.458
10/07/2022;20:20:00;725.328;1.586.769
10/07/2022;20:40:00;539.147;3.255.833
10/07/2022;21:00:00;597.435;3.737.625
10/07/2022;21:20:00;749.754;4.506.608
10/07/2022;21:40:00;616.869;4.204.105
10/07/2022;22:00:00;673.788;3.149.362
10/07/2022;22:20:00;60.384;3.596.772
10/07/2022;22:40:00;636.721;2.766.801
10/07/2022;23:00:00;64.242;4.367.153
10/07/2022;23:20:00;481.041;3.348.955
10/07/2022;23:40:00;483.124;1.888.851
10/07/2022;00:00:00;552.112;2.666.579
10/07/2022;00:20:00;712.474;2.375.329
10/07/2022;00:40:00;742.143;4.239.152
10/07/2022;01:00:00;63.111;2.175.765
10/07/2022;01:20:00;486.203;3.533.741
10/07/2022;01:40:00;45.169;3.300.097
10/07/2022;02:00:00;655.538;3.658.349
10/07/2022;02:20:00;599.448;3.158.255
10/07/2022;02:40:00;598.063;3.326.395
10/07/2022;03:00:00;494.948;4.521.523
10/07/2022;03:20:00;554.635;1.470.373
10/07/2022;03:40:00;527.204;2.735.642
10/07/2022;04:00:00;489.077;2.041.019
10/07/2022;04:20:00;714.029;2.959.883
10/07/2022;04:40:00;747.614;3.314.255
10/07/2022;05:00:00;681.891;44.257
10/07/2022;05:20:00;513.899;2.899.377
10/07/2022;05:40:00;656.638;2.745.635
10/07/2022;06:00:00;474.453;2.408.942
10/07/2022;06:20:00;534.204;330.236
10/07/2022;06:40:00;469.252;3.385.514
10/07/2022;07:00:00;558.053;4.513.556
11/07/2022;07:20:00;697.505;3.079.147
11/07/2022;07:40:00;520.926;2.330.843
11/07/2022;08:00:00;668.201;4.116.819
11/07/2022;08:20:00;697.156;4.511.566
11/07/2022;08:40:00;675.044;2.042.057
11/07/2022;09:00:00;631.875;2.817.165
11/07/2022;09:20:00;5.423;3.440.899
11/07/2022;09:40:00;745.337;1.522.516
11/07/2022;10:00:00;729.341;397.425
11/07/2022;10:20:00;655.102;412.529
11/07/2022;10:40:00;580.599;3.742.684
11/07/2022;11:00:00;524.991;1.834.649
11/07/2022;11:20:00;63.712;4.455.384
11/07/2022;11:40:00;670.751;3.642.502
11/07/2022;12:00:00;658.859;4.437.639
11/07/2022;12:20:00;738.132;449.234
11/07/2022;12:40:00;600.701;1.800.253
11/07/2022;13:00:00;533.897;2.371.022
11/07/2022;13:20:00;552.005;3.338.811
11/07/2022;13:40:00;571.659;1.717.242
11/07/2022;14:00:00;518.976;2.833.409
11/07/2022;14:20:00;694.693;3.932.139
11/07/2022;14:40:00;719.945;3.134.868
11/07/2022;15:00:00;677.191;2.853.978
11/07/2022;15:20:00;506.836;2.408.488
11/07/2022;15:40:00;552.078;2.829.777
11/07/2022;16:00:00;50.944;3.114.738
11/07/2022;16:20:00;45.715;1.715.062
11/07/2022;16:40:00;731.578;451.186
11/07/2022;17:00:00;523.016;3.979.823
11/07/2022;17:20:00;63.214;2.116.547
11/07/2022;17:40:00;628.736;265.427
11/07/2022;18:00:00;623.457;2.145.232
11/07/2022;18:20:00;530.252;2.475.452
11/07/2022;18:40:00;528.313;3.130.448
11/07/2022;19:00:00;595.436;309.606
11/07/2022;19:20:00;475.759;2.475.779
11/07/2022;19:40:00;485.459;3.339.329
11/07/2022;20:00:00;512.028;1.645.679
11/07/2022;20:20:00;636.351;2.241.251
11/07/2022;20:40:00;723.806;2.341.252
11/07/2022;21:00:00;626.383;3.620.062
11/07/2022;21:20:00;52.057;2.372.246
11/07/2022;21:40:00;599.051;2.284.478
11/07/2022;22:00:00;684.345;3.279.104
11/07/2022;22:20:00;604.513;437.969
11/07/2022;22:40:00;742.285;1.573.013
